flight_ID,airport_ID,airline_ID,flight_date,expected_time,is_destination
136,3115,148,2022-06-01,17:38:00,False
136,3836,148,2022-06-01,17:46:00,True
137,3115,148,2022-06-01,09:43:00,False
137,3836,148,2022-06-01,09:51:00,True
138,3115,148,2022-06-01,20:11:00,False
138,3836,148,2022-06-01,20:19:00,True
139,3115,148,2022-06-01,23:41:00,False
139,3836,148,2022-06-01,23:49:00,True
140,3115,148,2022-06-01,00:28:00,False
140,1124,148,2022-06-01,00:46:00,True
141,3115,148,2022-06-01,17:35:00,False
141,3328,148,2022-06-01,17:55:00,True
142,3115,148,2022-06-01,01:16:00,False
142,3328,148,2022-06-01,01:36:00,True
143,3115,148,2022-06-01,01:44:00,False
143,3328,148,2022-06-01,02:05:00,True
144,3115,148,2022-06-01,15:51:00,False
144,1106,148,2022-06-01,16:18:00,True
145,3115,148,2022-06-01,14:19:00,False
145,1106,148,2022-06-01,14:45:00,True
146,3115,148,2022-06-01,19:18:00,False
146,1106,148,2022-06-01,19:44:00,True
147,3115,148,2022-06-01,23:14:00,False
147,1106,148,2022-06-01,23:40:00,True
148,3115,148,2022-06-01,00:38:00,False
148,1103,148,2022-06-01,00:55:00,True
149,3115,148,2022-06-01,21:24:00,False
149,1103,148,2022-06-01,21:41:00,True
150,3115,148,2022-06-01,20:09:00,False
150,1103,148,2022-06-01,20:26:00,True
151,3115,148,2022-06-01,19:43:00,False
151,1110,148,2022-06-01,20:10:00,True
152,3115,148,2022-06-01,04:39:00,False
152,1110,148,2022-06-01,05:06:00,True
153,3115,148,2022-06-01,08:29:00,False
153,1110,148,2022-06-01,08:55:00,True
154,3115,148,2022-06-01,01:29:00,False
154,1110,148,2022-06-01,01:55:00,True
155,3115,148,2022-06-01,16:38:00,False
155,1110,148,2022-06-01,17:05:00,True
156,3115,148,2022-06-01,23:19:00,False
156,1110,148,2022-06-01,23:45:00,True
157,3115,148,2022-06-01,19:50:00,False
157,1110,148,2022-06-01,20:17:00,True
158,3115,148,2022-06-01,07:29:00,False
158,936,148,2022-06-01,08:41:00,True
159,3115,148,2022-06-01,11:10:00,False
159,936,148,2022-06-01,12:22:00,True
160,3115,148,2022-06-01,07:04:00,False
160,936,148,2022-06-01,08:16:00,True
161,3115,148,2022-06-01,16:05:00,False
161,936,148,2022-06-01,17:17:00,True
162,3115,148,2022-06-01,10:14:00,False
162,936,148,2022-06-01,11:26:00,True
163,3115,148,2022-06-01,06:18:00,False
163,936,148,2022-06-01,07:30:00,True
164,3115,148,2022-06-01,12:29:00,False
164,936,148,2022-06-01,13:41:00,True
165,3115,148,2022-06-01,21:30:00,False
165,936,148,2022-06-01,22:42:00,True
166,3115,148,2022-06-01,18:07:00,False
166,411,148,2022-06-01,21:08:00,True
167,3115,148,2022-06-01,00:11:00,False
167,411,148,2022-06-01,03:12:00,True
168,3115,148,2022-06-01,23:10:00,False
168,411,148,2022-06-02,03:11:00,True
169,3115,148,2022-06-01,04:01:00,False
169,1112,148,2022-06-01,04:23:00,True
170,3115,148,2022-06-01,13:27:00,False
170,1112,148,2022-06-01,13:49:00,True
171,3115,148,2022-06-01,21:21:00,False
171,1113,148,2022-06-01,21:39:00,True
172,3115,148,2022-06-01,19:07:00,False
172,1113,148,2022-06-01,19:25:00,True
173,3115,148,2022-06-01,14:26:00,False
173,1113,148,2022-06-01,14:44:00,True
174,3115,148,2022-06-01,20:16:00,False
174,1113,148,2022-06-01,20:34:00,True
175,3115,148,2022-06-01,04:01:00,False
175,1113,148,2022-06-01,04:19:00,True
176,3115,148,2022-06-01,23:52:00,False
176,1113,148,2022-06-02,01:11:00,True
177,3115,148,2022-06-01,21:34:00,False
177,1021,148,2022-06-01,23:48:00,True
178,3115,148,2022-06-01,16:53:00,False
178,1021,148,2022-06-01,19:08:00,True
179,3115,148,2022-06-01,10:16:00,False
179,1021,148,2022-06-01,12:30:00,True
180,3115,148,2022-06-01,04:32:00,False
180,960,148,2022-06-01,07:31:00,True
181,3115,148,2022-06-01,08:13:00,False
181,960,148,2022-06-01,11:12:00,True
182,3115,148,2022-06-01,12:50:00,False
182,960,148,2022-06-01,15:49:00,True
183,3115,148,2022-06-01,06:55:00,False
183,960,148,2022-06-01,09:54:00,True
184,3115,148,2022-06-01,02:54:00,False
184,960,148,2022-06-01,05:53:00,True
185,3115,148,2022-06-01,04:42:00,False
185,960,148,2022-06-01,07:41:00,True
186,3115,148,2022-06-01,09:08:00,False
186,960,148,2022-06-01,12:07:00,True
187,3115,148,2022-06-01,23:09:00,False
187,960,148,2022-06-02,03:08:00,True
188,3115,148,2022-06-01,00:50:00,False
188,388,148,2022-06-01,04:09:00,True
189,3115,148,2022-06-01,19:30:00,False
189,388,148,2022-06-01,22:48:00,True
190,3115,148,2022-06-01,18:37:00,False
190,388,148,2022-06-01,21:55:00,True
191,3115,148,2022-06-01,11:16:00,False
191,388,148,2022-06-01,14:34:00,True
192,3115,148,2022-06-01,16:10:00,False
192,388,148,2022-06-01,19:28:00,True
193,3115,148,2022-06-01,18:54:00,False
193,1116,148,2022-06-01,19:16:00,True
194,3115,148,2022-06-01,18:58:00,False
194,1116,148,2022-06-01,19:20:00,True
195,3115,148,2022-06-01,19:12:00,False
195,3331,148,2022-06-01,19:24:00,True
196,3115,148,2022-06-01,02:00:00,False
196,3331,148,2022-06-01,02:12:00,True
197,3115,148,2022-06-01,00:55:00,False
197,3331,148,2022-06-01,01:08:00,True
198,3115,148,2022-06-01,00:05:00,False
198,1034,148,2022-06-01,02:10:00,True
199,3115,148,2022-06-01,00:45:00,False
199,1034,148,2022-06-01,02:50:00,True
200,3115,148,2022-06-01,05:06:00,False
200,1034,148,2022-06-01,07:11:00,True
201,3115,148,2022-06-01,03:09:00,False
201,1034,148,2022-06-01,05:14:00,True
202,3115,148,2022-06-01,06:27:00,False
202,1034,148,2022-06-01,08:32:00,True
203,3115,148,2022-06-01,23:13:00,False
203,303,148,2022-06-02,02:07:00,True
204,3115,148,2022-06-01,11:22:00,False
204,303,148,2022-06-01,13:16:00,True
205,3115,148,2022-06-01,17:59:00,False
205,303,148,2022-06-01,19:53:00,True
206,3115,148,2022-06-01,23:46:00,False
206,303,148,2022-06-02,02:40:00,True
207,3115,148,2022-06-01,03:52:00,False
207,303,148,2022-06-01,05:46:00,True
208,3115,148,2022-06-01,20:53:00,False
208,303,148,2022-06-01,22:47:00,True
209,3115,148,2022-06-01,15:34:00,False
209,303,148,2022-06-01,17:28:00,True
210,3115,148,2022-06-01,08:43:00,False
210,303,148,2022-06-01,10:37:00,True
211,3115,148,2022-06-01,03:47:00,False
211,1151,148,2022-06-01,05:38:00,True
212,3115,148,2022-06-01,14:43:00,False
212,1151,148,2022-06-01,16:34:00,True
213,3115,148,2022-06-01,05:20:00,False
213,1079,148,2022-06-01,08:14:00,True
214,3115,148,2022-06-01,14:03:00,False
214,1079,148,2022-06-01,16:56:00,True
215,3115,148,2022-06-01,04:14:00,False
215,1079,148,2022-06-01,07:08:00,True
216,3115,148,2022-06-01,08:30:00,False
216,1079,148,2022-06-01,11:24:00,True
217,3115,148,2022-06-01,19:56:00,False
217,515,148,2022-06-01,23:13:00,True
218,3115,148,2022-06-01,13:10:00,False
218,515,148,2022-06-01,16:26:00,True
219,3115,148,2022-06-01,15:01:00,False
219,515,148,2022-06-01,18:17:00,True
220,3115,148,2022-06-01,04:56:00,False
220,1242,148,2022-06-01,05:53:00,True
221,3115,148,2022-06-01,18:48:00,False
221,1242,148,2022-06-01,19:45:00,True
222,3115,148,2022-06-01,00:04:00,False
222,1242,148,2022-06-01,01:01:00,True
223,3115,148,2022-06-01,01:49:00,False
223,3333,148,2022-06-01,02:03:00,True
224,3115,148,2022-06-01,00:11:00,False
224,3333,148,2022-06-01,00:24:00,True
225,3115,148,2022-06-01,09:25:00,False
225,3333,148,2022-06-01,09:38:00,True
226,3115,148,2022-06-01,03:14:00,False
226,3333,148,2022-06-01,03:27:00,True
227,3115,148,2022-06-01,15:42:00,False
227,3333,148,2022-06-01,15:55:00,True
228,3115,148,2022-06-01,17:45:00,False
228,3333,148,2022-06-01,17:58:00,True
229,3115,148,2022-06-01,06:11:00,False
229,2940,148,2022-06-01,16:16:00,True
230,3115,148,2022-06-01,21:05:00,False
230,2940,148,2022-06-02,08:10:00,True
231,3115,148,2022-06-01,16:53:00,False
231,1189,148,2022-06-01,18:50:00,True
232,3115,148,2022-06-01,22:28:00,False
232,1189,148,2022-06-02,01:25:00,True
233,3115,148,2022-06-01,03:12:00,False
233,1189,148,2022-06-01,05:09:00,True
234,3115,148,2022-06-01,15:39:00,False
234,1118,148,2022-06-01,16:10:00,True
235,3115,148,2022-06-01,01:53:00,False
235,1118,148,2022-06-01,02:24:00,True
236,3115,148,2022-06-01,04:50:00,False
236,1118,148,2022-06-01,05:21:00,True
237,3115,148,2022-06-01,03:30:00,False
237,1127,148,2022-06-01,03:53:00,True
238,3115,148,2022-06-01,13:24:00,False
238,1127,148,2022-06-01,13:47:00,True
239,3115,148,2022-06-01,11:57:00,False
239,1127,148,2022-06-01,12:21:00,True
240,3115,148,2022-06-01,12:32:00,False
240,1127,148,2022-06-01,12:55:00,True
241,3115,148,2022-06-01,12:50:00,False
241,1127,148,2022-06-01,13:14:00,True
242,3115,148,2022-06-01,14:19:00,False
242,1127,148,2022-06-01,14:42:00,True
243,3115,148,2022-06-01,06:25:00,False
243,1127,148,2022-06-01,06:48:00,True
244,3115,148,2022-06-01,17:20:00,False
244,1127,148,2022-06-01,17:43:00,True
245,3115,148,2022-06-01,09:45:00,False
245,1126,148,2022-06-01,09:54:00,True
246,3115,148,2022-06-01,17:44:00,False
246,1126,148,2022-06-01,17:53:00,True
247,3115,148,2022-06-01,08:54:00,False
247,1126,148,2022-06-01,09:04:00,True
248,3115,148,2022-06-01,12:39:00,False
248,1122,148,2022-06-01,13:43:00,True
249,3115,148,2022-06-01,14:48:00,False
249,1122,148,2022-06-01,15:52:00,True
250,3115,148,2022-06-01,06:22:00,False
250,1122,148,2022-06-01,07:26:00,True
251,3115,148,2022-06-01,21:06:00,False
251,933,148,2022-06-01,21:46:00,True
252,3115,148,2022-06-01,00:02:00,False
252,933,148,2022-06-01,00:42:00,True
253,3115,148,2022-06-01,17:57:00,False
253,933,148,2022-06-01,18:38:00,True
254,3115,148,2022-06-01,11:58:00,False
254,933,148,2022-06-01,12:39:00,True
255,3115,148,2022-06-01,16:15:00,False
255,933,148,2022-06-01,16:55:00,True
256,3115,148,2022-06-01,02:16:00,False
256,3141,148,2022-06-01,04:35:00,True
257,3115,148,2022-06-01,06:00:00,False
257,3141,148,2022-06-01,08:19:00,True
258,3115,148,2022-06-01,02:58:00,False
258,3141,148,2022-06-01,05:18:00,True
259,3115,148,2022-06-01,16:01:00,False
259,929,148,2022-06-01,16:39:00,True
260,3115,148,2022-06-01,11:07:00,False
260,929,148,2022-06-01,11:45:00,True
261,3115,148,2022-06-01,12:41:00,False
261,929,148,2022-06-01,13:20:00,True
262,3115,148,2022-06-01,18:29:00,False
262,929,148,2022-06-01,19:08:00,True
263,3115,148,2022-06-01,01:05:00,False
263,929,148,2022-06-01,01:43:00,True
264,3115,148,2022-06-01,19:20:00,False
264,929,148,2022-06-01,19:58:00,True
265,3115,148,2022-06-01,08:15:00,False
265,929,148,2022-06-01,08:53:00,True
266,3115,148,2022-06-01,21:03:00,False
266,929,148,2022-06-01,21:41:00,True
267,3115,148,2022-06-01,16:56:00,False
267,1192,148,2022-06-01,18:26:00,True
268,3115,148,2022-06-01,19:07:00,False
268,1192,148,2022-06-01,20:36:00,True
269,3115,148,2022-06-01,09:16:00,False
269,1192,148,2022-06-01,10:45:00,True
270,3115,148,2022-06-01,07:36:00,False
270,1192,148,2022-06-01,09:06:00,True
271,3115,148,2022-06-01,03:02:00,False
271,1208,148,2022-06-01,04:39:00,True
272,3115,148,2022-06-01,04:03:00,False
272,1208,148,2022-06-01,05:40:00,True
273,3115,148,2022-06-01,14:56:00,False
273,1208,148,2022-06-01,16:34:00,True
274,3115,148,2022-06-01,07:28:00,False
274,1208,148,2022-06-01,09:06:00,True
275,3115,148,2022-06-01,21:55:00,False
275,1208,148,2022-06-01,23:33:00,True
276,3115,148,2022-06-01,14:33:00,False
276,1208,148,2022-06-01,16:11:00,True
277,3115,148,2022-06-01,17:12:00,False
277,1208,148,2022-06-01,18:49:00,True
278,3115,148,2022-06-01,05:06:00,False
278,1208,148,2022-06-01,06:43:00,True
279,3115,148,2022-06-01,12:49:00,False
279,543,148,2022-06-01,14:49:00,True
280,3115,148,2022-06-01,08:58:00,False
280,1128,148,2022-06-01,09:18:00,True
281,3115,148,2022-06-01,21:21:00,False
281,1128,148,2022-06-01,21:40:00,True
282,3115,148,2022-06-01,13:39:00,False
282,1128,148,2022-06-01,13:58:00,True
283,3115,148,2022-06-01,21:32:00,False
283,1128,148,2022-06-01,21:51:00,True
284,3115,148,2022-06-01,15:34:00,False
284,1128,148,2022-06-01,15:53:00,True
285,3115,148,2022-06-01,10:46:00,False
285,1128,148,2022-06-01,11:06:00,True
286,3115,153,2022-06-01,18:03:00,False
286,411,153,2022-06-01,21:04:00,True
287,3115,153,2022-06-01,11:24:00,False
287,411,153,2022-06-01,14:25:00,True
288,3115,153,2022-06-01,18:33:00,False
288,2940,153,2022-06-02,05:38:00,True
289,3115,153,2022-06-01,22:46:00,False
289,2940,153,2022-06-02,09:51:00,True
290,3115,158,2022-06-01,07:55:00,False
290,1055,158,2022-06-01,10:34:00,True
291,3115,158,2022-06-01,19:12:00,False
291,1055,158,2022-06-01,21:50:00,True
292,3115,158,2022-06-01,15:55:00,False
292,1055,158,2022-06-01,18:34:00,True
293,3115,158,2022-06-01,09:00:00,False
293,1055,158,2022-06-01,11:38:00,True
294,3115,158,2022-06-01,06:50:00,False
294,1055,158,2022-06-01,09:29:00,True
295,3115,158,2022-06-01,23:35:00,False
295,1034,158,2022-06-02,02:40:00,True
296,3115,158,2022-06-01,11:08:00,False
296,1034,158,2022-06-01,13:13:00,True
297,3115,158,2022-06-01,21:16:00,False
297,1034,158,2022-06-01,23:21:00,True
298,3115,158,2022-06-01,09:27:00,False
298,1034,158,2022-06-01,11:32:00,True
299,3115,158,2022-06-01,17:09:00,False
299,1034,158,2022-06-01,19:14:00,True
300,3115,158,2022-06-01,22:56:00,False
300,1034,158,2022-06-02,02:02:00,True
301,3115,158,2022-06-01,10:28:00,False
301,991,158,2022-06-01,12:58:00,True
302,3115,158,2022-06-01,03:35:00,False
302,991,158,2022-06-01,06:06:00,True
303,3115,158,2022-06-01,08:42:00,False
303,991,158,2022-06-01,11:13:00,True
304,3115,158,2022-06-01,09:47:00,False
304,991,158,2022-06-01,12:18:00,True
305,3115,158,2022-06-01,05:16:00,False
305,991,158,2022-06-01,07:46:00,True
306,3115,158,2022-06-01,00:10:00,False
306,991,158,2022-06-01,02:40:00,True
307,3115,119,2022-06-01,16:22:00,False
307,1170,119,2022-06-01,17:57:00,True
308,3115,119,2022-06-01,06:59:00,False
308,1170,119,2022-06-01,08:35:00,True
309,3115,119,2022-06-01,18:18:00,False
309,1170,119,2022-06-01,19:53:00,True
310,3115,119,2022-06-01,02:33:00,False
310,1170,119,2022-06-01,04:09:00,True
311,3115,119,2022-06-01,21:07:00,False
311,1170,119,2022-06-01,22:42:00,True
312,3115,119,2022-06-01,04:30:00,False
312,1170,119,2022-06-01,06:06:00,True
313,3115,156,2022-06-01,02:01:00,False
313,1173,156,2022-06-01,03:20:00,True
314,3115,156,2022-06-01,08:15:00,False
314,1173,156,2022-06-01,09:34:00,True
315,3115,156,2022-06-01,04:37:00,False
315,1173,156,2022-06-01,05:56:00,True
316,3115,156,2022-06-01,20:16:00,False
316,1173,156,2022-06-01,21:35:00,True
317,3115,156,2022-06-01,13:29:00,False
317,1173,156,2022-06-01,14:48:00,True
318,3115,156,2022-06-01,10:18:00,False
