flight_ID,airport_ID,airline_ID,flight_date,expected_time,is_destination
181,1112,148,2022-06-01,13:01:00,True
182,3115,148,2022-06-01,00:28:00,False
182,1113,148,2022-06-01,00:46:00,True
183,3115,148,2022-06-01,23:16:00,False
183,1113,148,2022-06-01,23:34:00,True
184,3115,148,2022-06-01,06:34:00,False
184,1113,148,2022-06-01,06:52:00,True
185,3115,148,2022-06-01,02:09:00,False
185,1113,148,2022-06-01,02:27:00,True
186,3115,148,2022-06-01,11:55:00,False
186,1113,148,2022-06-01,12:14:00,True
187,3115,148,2022-06-01,19:59:00,False
187,1113,148,2022-06-01,20:18:00,True
188,3115,148,2022-06-01,22:49:00,False
188,1113,148,2022-06-01,23:08:00,True
189,3115,148,2022-06-01,07:16:00,False
189,1021,148,2022-06-01,09:30:00,True
190,3115,148,2022-06-01,08:28:00,False
190,1021,148,2022-06-01,10:42:00,True
191,3115,148,2022-06-01,19:53:00,False
191,1021,148,2022-06-01,22:08:00,True
192,3115,148,2022-06-01,13:31:00,False
192,1021,148,2022-06-01,15:45:00,True
193,3115,148,2022-06-01,13:04:00,False
193,960,148,2022-06-01,16:03:00,True
194,3115,148,2022-06-01,02:54:00,False
194,960,148,2022-06-01,05:53:00,True
195,3115,148,2022-06-01,05:58:00,False
195,960,148,2022-06-01,08:57:00,True
196,3115,148,2022-06-01,06:32:00,False
196,960,148,2022-06-01,09:31:00,True
197,3115,148,2022-06-01,23:50:00,False
197,960,148,2022-06-02,03:49:00,True
198,3115,148,2022-06-01,16:20:00,False
198,960,148,2022-06-01,19:19:00,True
199,3115,148,2022-06-01,16:56:00,False
199,960,148,2022-06-01,19:55:00,True
200,3115,148,2022-06-01,12:46:00,False
200,388,148,2022-06-01,16:05:00,True
201,3115,148,2022-06-01,11:38:00,False
201,388,148,2022-06-01,14:56:00,True
202,3115,148,2022-06-01,11:42:00,False
202,388,148,2022-06-01,15:01:00,True
203,3115,148,2022-06-01,07:31:00,False
203,388,148,2022-06-01,10:49:00,True
204,3115,148,2022-06-01,15:19:00,False
204,1116,148,2022-06-01,15:40:00,True
205,3115,148,2022-06-01,19:43:00,False
205,1116,148,2022-06-01,20:05:00,True
206,3115,148,2022-06-01,07:13:00,False
206,1116,148,2022-06-01,07:34:00,True
207,3115,148,2022-06-01,23:02:00,False
207,1116,148,2022-06-01,23:23:00,True
208,3115,148,2022-06-01,05:00:00,False
208,1116,148,2022-06-01,05:21:00,True
209,3115,148,2022-06-01,01:12:00,False
209,1116,148,2022-06-01,01:33:00,True
210,3115,148,2022-06-01,02:11:00,False
210,1116,148,2022-06-01,02:32:00,True
211,3115,148,2022-06-01,09:00:00,False
211,3331,148,2022-06-01,09:12:00,True
212,3115,148,2022-06-01,23:02:00,False
212,3331,148,2022-06-01,23:14:00,True
213,3115,148,2022-06-01,11:50:00,False
213,1034,148,2022-06-01,13:55:00,True
214,3115,148,2022-06-01,23:01:00,False
214,1034,148,2022-06-02,02:06:00,True
215,3115,148,2022-06-01,01:31:00,False
215,1034,148,2022-06-01,03:36:00,True
216,3115,148,2022-06-01,07:48:00,False
216,1034,148,2022-06-01,09:53:00,True
217,3115,148,2022-06-01,19:28:00,False
217,303,148,2022-06-01,21:22:00,True
218,3115,148,2022-06-01,03:44:00,False
218,303,148,2022-06-01,05:38:00,True
219,3115,148,2022-06-01,14:37:00,False
219,303,148,2022-06-01,16:31:00,True
220,3115,148,2022-06-01,10:48:00,False
220,303,148,2022-06-01,12:42:00,True
221,3115,148,2022-06-01,20:31:00,False
221,303,148,2022-06-01,22:25:00,True
222,3115,148,2022-06-01,15:54:00,False
222,1151,148,2022-06-01,17:45:00,True
223,3115,148,2022-06-01,15:00:00,False
223,1151,148,2022-06-01,16:50:00,True
224,3115,148,2022-06-01,21:41:00,False
224,1151,148,2022-06-01,23:32:00,True
225,3115,148,2022-06-01,22:31:00,False
225,1151,148,2022-06-02,01:22:00,True
226,3115,148,2022-06-01,21:48:00,False
226,1151,148,2022-06-01,23:39:00,True
227,3115,148,2022-06-01,05:35:00,False
227,1151,148,2022-06-01,07:26:00,True
228,3115,148,2022-06-01,01:45:00,False
228,1079,148,2022-06-01,04:39:00,True
229,3115,148,2022-06-01,13:37:00,False
229,1079,148,2022-06-01,16:31:00,True
230,3115,148,2022-06-01,17:03:00,False
230,515,148,2022-06-01,20:19:00,True
231,3115,148,2022-06-01,23:57:00,False
231,515,148,2022-06-02,04:14:00,True
232,3115,148,2022-06-01,03:10:00,False
232,515,148,2022-06-01,06:26:00,True
233,3115,148,2022-06-01,02:50:00,False
233,515,148,2022-06-01,06:07:00,True
234,3115,148,2022-06-01,18:30:00,False
234,515,148,2022-06-01,21:46:00,True
235,3115,148,2022-06-01,17:50:00,False
235,3333,148,2022-06-01,18:04:00,True
236,3115,148,2022-06-01,16:02:00,False
236,3333,148,2022-06-01,16:15:00,True
237,3115,148,2022-06-01,14:58:00,False
237,3333,148,2022-06-01,15:12:00,True
238,3115,148,2022-06-01,08:05:00,False
238,3333,148,2022-06-01,08:18:00,True
239,3115,148,2022-06-01,16:39:00,False
239,3333,148,2022-06-01,16:52:00,True
240,3115,148,2022-06-01,21:54:00,False
240,2940,148,2022-06-02,08:59:00,True
241,3115,148,2022-06-01,10:40:00,False
241,2940,148,2022-06-01,20:45:00,True
242,3115,148,2022-06-01,12:34:00,False
242,2940,148,2022-06-01,22:39:00,True
243,3115,148,2022-06-01,18:04:00,False
243,1189,148,2022-06-01,20:01:00,True
244,3115,148,2022-06-01,22:51:00,False
244,1189,148,2022-06-02,01:48:00,True
245,3115,148,2022-06-01,00:44:00,False
245,1189,148,2022-06-01,02:41:00,True
246,3115,148,2022-06-01,01:42:00,False
246,1189,148,2022-06-01,03:39:00,True
247,3115,148,2022-06-01,15:19:00,False
247,1189,148,2022-06-01,17:16:00,True
248,3115,148,2022-06-01,08:04:00,False
248,1189,148,2022-06-01,10:01:00,True
249,3115,148,2022-06-01,04:13:00,False
249,1189,148,2022-06-01,06:10:00,True
250,3115,148,2022-06-01,20:53:00,False
250,1189,148,2022-06-01,22:50:00,True
251,3115,148,2022-06-01,10:29:00,False
251,1118,148,2022-06-01,10:59:00,True
252,3115,148,2022-06-01,05:52:00,False
252,1118,148,2022-06-01,06:23:00,True
253,3115,148,2022-06-01,08:24:00,False
253,1118,148,2022-06-01,08:54:00,True
254,3115,148,2022-06-01,02:09:00,False
254,1118,148,2022-06-01,02:39:00,True
255,3115,148,2022-06-01,18:33:00,False
255,1118,148,2022-06-01,19:04:00,True
256,3115,148,2022-06-01,16:20:00,False
256,1118,148,2022-06-01,16:50:00,True
257,3115,148,2022-06-01,00:42:00,False
257,1127,148,2022-06-01,01:06:00,True
258,3115,148,2022-06-01,20:50:00,False
258,1127,148,2022-06-01,21:14:00,True
259,3115,148,2022-06-01,16:28:00,False
259,1127,148,2022-06-01,16:51:00,True
260,3115,148,2022-06-01,02:51:00,False
260,1127,148,2022-06-01,03:15:00,True
261,3115,148,2022-06-01,23:55:00,False
261,1127,148,2022-06-02,01:19:00,True
262,3115,148,2022-06-01,20:06:00,False
262,1127,148,2022-06-01,20:29:00,True
263,3115,148,2022-06-01,07:50:00,False
263,1126,148,2022-06-01,07:59:00,True
264,3115,148,2022-06-01,02:00:00,False
264,1126,148,2022-06-01,02:09:00,True
265,3115,148,2022-06-01,00:11:00,False
265,1126,148,2022-06-01,00:20:00,True
266,3115,148,2022-06-01,11:50:00,False
266,1126,148,2022-06-01,11:59:00,True
267,3115,148,2022-06-01,13:03:00,False
267,1126,148,2022-06-01,13:12:00,True
268,3115,148,2022-06-01,01:48:00,False
268,1126,148,2022-06-01,01:57:00,True
269,3115,148,2022-06-01,11:14:00,False
269,1126,148,2022-06-01,11:23:00,True
270,3115,148,2022-06-01,21:59:00,False
270,1122,148,2022-06-01,23:04:00,True
271,3115,148,2022-06-01,20:00:00,False
271,1122,148,2022-06-01,21:04:00,True
272,3115,148,2022-06-01,23:34:00,False
272,933,148,2022-06-02,01:15:00,True
273,3115,148,2022-06-01,07:02:00,False
273,933,148,2022-06-01,07:42:00,True
274,3115,148,2022-06-01,04:44:00,False
274,933,148,2022-06-01,05:25:00,True
275,3115,148,2022-06-01,10:01:00,False
275,933,148,2022-06-01,10:41:00,True
276,3115,148,2022-06-01,18:53:00,False
276,933,148,2022-06-01,19:34:00,True
277,3115,148,2022-06-01,10:22:00,False
277,933,148,2022-06-01,11:03:00,True
278,3115,148,2022-06-01,16:15:00,False
278,3141,148,2022-06-01,18:34:00,True
279,3115,148,2022-06-01,03:23:00,False
279,3141,148,2022-06-01,05:42:00,True
280,3115,148,2022-06-01,16:10:00,False
280,3141,148,2022-06-01,18:29:00,True
281,3115,148,2022-06-01,03:07:00,False
281,3141,148,2022-06-01,05:26:00,True
282,3115,148,2022-06-01,01:43:00,False
282,3141,148,2022-06-01,04:03:00,True
283,3115,148,2022-06-01,19:25:00,False
283,3141,148,2022-06-01,21:44:00,True
284,3115,148,2022-06-01,15:48:00,False
284,3141,148,2022-06-01,18:08:00,True
285,3115,148,2022-06-01,19:02:00,False
285,3141,148,2022-06-01,21:21:00,True
286,3115,148,2022-06-01,18:02:00,False
286,929,148,2022-06-01,18:40:00,True
287,3115,148,2022-06-01,20:53:00,False
287,929,148,2022-06-01,21:32:00,True
288,3115,148,2022-06-01,00:31:00,False
288,929,148,2022-06-01,01:10:00,True
289,3115,148,2022-06-01,00:41:00,False
289,929,148,2022-06-01,01:20:00,True
290,3115,148,2022-06-01,15:16:00,False
290,929,148,2022-06-01,15:54:00,True
291,3115,148,2022-06-01,09:38:00,False
291,929,148,2022-06-01,10:17:00,True
292,3115,148,2022-06-01,12:11:00,False
292,1192,148,2022-06-01,13:40:00,True
293,3115,148,2022-06-01,23:21:00,False
293,1192,148,2022-06-02,01:50:00,True
294,3115,148,2022-06-01,15:48:00,False
294,1192,148,2022-06-01,17:18:00,True
295,3115,148,2022-06-01,22:35:00,False
295,1192,148,2022-06-02,01:05:00,True
296,3115,148,2022-06-01,12:51:00,False
296,1192,148,2022-06-01,14:21:00,True
297,3115,148,2022-06-01,19:03:00,False
297,1192,148,2022-06-01,20:32:00,True
298,3115,148,2022-06-01,03:43:00,False
298,1192,148,2022-06-01,05:13:00,True
299,3115,148,2022-06-01,13:32:00,False
299,308,148,2022-06-01,15:48:00,True
300,3115,148,2022-06-01,23:40:00,False
300,308,148,2022-06-02,02:56:00,True
301,3115,148,2022-06-01,02:13:00,False
301,308,148,2022-06-01,04:29:00,True
302,3115,148,2022-06-01,01:41:00,False
302,308,148,2022-06-01,03:57:00,True
303,3115,148,2022-06-01,07:59:00,False
303,308,148,2022-06-01,10:16:00,True
304,3115,148,2022-06-01,08:39:00,False
304,1208,148,2022-06-01,10:17:00,True
305,3115,148,2022-06-01,11:36:00,False
305,1208,148,2022-06-01,13:14:00,True
306,3115,148,2022-06-01,05:02:00,False
306,1208,148,2022-06-01,06:39:00,True
307,3115,148,2022-06-01,23:09:00,False
307,1208,148,2022-06-02,01:46:00,True
308,3115,148,2022-06-01,12:58:00,False
308,1208,148,2022-06-01,14:36:00,True
309,3115,148,2022-06-01,06:41:00,False
309,1208,148,2022-06-01,08:19:00,True
310,3115,148,2022-06-01,16:08:00,False
310,543,148,2022-06-01,18:08:00,True
311,3115,148,2022-06-01,00:47:00,False
311,543,148,2022-06-01,02:47:00,True
312,3115,148,2022-06-01,16:17:00,False
312,543,148,2022-06-01,18:17:00,True
313,3115,148,2022-06-01,01:57:00,False
313,543,148,2022-06-01,03:57:00,True
314,3115,148,2022-06-01,12:05:00,False
314,543,148,2022-06-01,14:05:00,True
315,3115,148,2022-06-01,03:35:00,False
315,1128,148,2022-06-01,03:54:00,True
316,3115,148,2022-06-01,03:16:00,False
316,1128,148,2022-06-01,03:35:00,True
317,3115,148,2022-06-01,12:44:00,False
317,1128,148,2022-06-01,13:04:00,True
318,3115,148,2022-06-01,22:34:00,False
